当场,at the scene; on the spot,dāng chǎng
跟随,follow; followed,gēn suí
颤抖,tremble; to shiver; to shake,chàn dǒu
先进,advanced (technology); to advance,xiān jìn
若干,a certain number or amount; how many; how much,ruò gān
臂,arm,bì
修养,accomplishment; self-cultivation,xiū yǎng
光芒,rays of light; brilliant rays; radiance,guāng máng
发育,develop; growth,fā yù
蜡烛,candle,là zhú
策略,tactics; plot,cè lüè
留恋,be reluctant to leave,liú liàn
抢劫,rob; looting,qiǎng jié
扮演,play the part of; act,bàn yǎn
挽回,reverse or salvage (a situation); redeem; retrieve,wǎn huí
含义,implied meaning; connotation,hán yì
领先,leadership; to lead; be in front,lǐng xiān
委员,committee member; committee; council,wěi yuán
骚扰,harass; disturb; molest; cause a commotion,sāo rǎo
攒,save; hoard,zǎn
唠叨,be talkative (especially about trivial matters); be garrulous; prattle,láo dao
生态,way of life; ecology,shēng tài
棉花,cotton,mián hua
颇,rather; quite; inclined to one side,pō
倔强,stubborn; unbending,jué jiàng
财政,public finances; financial,cái zhèng
性能,function; performance,xìng néng
空白,blank space; blank,kòng bái
外界,the outside world; external,wài jiè
实行,to implement; put into practice; carry out,shí xíng
声明,statement; declare; proclaim,shēng míng
指责,to censure; criticize; find fault with,zhǐ zé
频繁,frequently; often,pín fán
时机,opportune time; opportunity,shí jī
开朗,outgoing and cheerful; optimistic; carefree; spacious and well-lit,kāi lǎng
标题,title; header; headline; caption,biāo tí
意志,will; willpower; determination,yì zhì
冲击,attack; impact; a shock,chōng jī
抵达,arrive; to reach (a destination); touch down,dǐ dá
口腔,space inside mouth (oral cavity),kǒu qiāng
失误,mistake; lapse; miss,shī wù
视线,line of sight; view line,shì xiàn
万分,very much; extremely,wàn fēn
隆重,grand; prosperous; ceremonious,lóng zhòng
分泌,secrete,fēn mì
对付,to handle; deal with,duì fu
溪,creek,xī
截至,up until; by (a specified time,jié zhì
鼻涕,nasal mucus; snivel,bí tì
眯,to squint; to take a nap,mī
福气,good fortune,fú qì
照样,as before; (same) as usual,zhào yàng
充足,adequate; sufficient; abundant,chōng zú
缺陷,a defect; a flaw; disfigurement,quē xiàn
擅长,be good at; be expert in,shàn cháng
分明,clear; distinct; evidently; clearly,fēn míng
职位,(professional) position,zhí wèi
终身,lifelong,zhōng shēn
同胞,compatriot; fellow countryman,tóng bāo
淘汰,eliminate (in a competition); natural selection; die/phase out,táo tài
束缚,to bind; restrict; to tie,shù fù
不禁,cannot help; can't refrain from,bù jīn
定期,regularly; at regular intervals,dìng qī
脱离,to separate oneself from; to break away from; be divorced from; diastasis (medicine); abscission; abjunction (botany),tuō lí
居住,reside; dwell; to live (in a place),jū zhù
癌症,cancer,ái zhèng
磅,pound; weigh; scale,bàng
地步,condition; plight; extent,dì bù
壮观,"spectacular; grand (of buildings, monuments, scenery, etc.)",zhuàng guān
寂静,quiet,jì jìng
凡是,every; any; all; without exception,fán shì
子弹,bullet; cartridge,zǐ dàn
口气,tone of voice; manner of speaking,kǒu qì
不堪,cannot bear/stand; utterly,bù kān
免疫,immune,miǎn yì
携带,take with; portable,xié dài
非法,illegal,fēi fǎ
住宅,residence; tenement,zhù zhái
飞翔,fly; hover,fēi xiáng
削,to pare/peel with a knife; to cut; to chop,xuē
大不了,"at the worst; if worst comes to worst; serious, alarming",dà bu liǎo
神仙,"fig. lighthearted person; Daoist immortal; supernatural entity; (in modern fiction) fairy, elf, leprechaun, etc.; supernatural being, celestial being, immortal; a person who has the power of clairvoyance or who is free from worldly cares",shén xiān
风暴,storm; violent commotion,fēng bào
凄凉,desolate; feel like no one likes you,qī liáng
视力,vision; eyesight,shì lì
岗位,a post; a job,gǎng wèi
讨好,to flatter,tǎo hǎo
绣,embroider; embroidery,xiù
手法,technique; trick; skill; tact,shǒu fǎ
倾向,trend; tendency; inclination,qīng xiàng
暗示,drop a hint; suggest,àn shì
一度,for a time; at one time; one time; once,yí dù
收益,earnings; profit,shōu yì
细菌,bacteria; virus; germ,xì jūn
灾难,disaster; catastrophe,zāi nàn
基因,gene,jī yīn
值班,be on duty; work a shift,zhí bān
排除,eliminate; get rid of; remove,pái chú
题材,subject matter,tí cái
增添,add to; increase,zēng tiān
环节,link; sector; segment (of annelid worms),huán jié
埋怨,complain; blame; connotes sb or sth is to blame,mán yuàn
协调,coordinate; harmonize,xié tiáo
侮辱,to insult; humiliate,wǔ rǔ
便利,convenient; easy; facilitate,biàn lì
新陈代谢,metabolism (bio); (saying) the new replaces the old,xīn chén dài xiè
布置,arrange; decorate; decoration,bù zhì
消防,fire-fighting; fire prevention and control,xiāo fáng
引导,to guide; to conduct; introduction,yǐn dǎo
争气,work hard for sth.; determined not to fall short,zhēng qì
拧,wring; to pinch,níng
新郎,bridegroom; groom,xīn láng
信赖,trust; have confidence in; confide,xìn lài
上瘾,become addicted; get into a habit,shàng yǐn
贵族,lord; nobility; nobleman; noblewoman,guì zú
专题,special topic; questions; special matter or subject,zhuān tí
主管,"person in charge of (a position, etc.); preside over; Chief Operating Officer (COO)",zhǔ guǎn
皇后,an empress,huáng hòu
深沉,deep; extreme; low pitched (sound); grave; of major importance,shēn chén
智力,intelligence; intellect,zhì lì
司法,judicial; (administration of) justice,sī fǎ
将近,almost; nearly; close to,jiāng jìn
血压,blood pressure,xuè yā
确保,ensure; guarantee,què bǎo
不顾,in spite of; regardless of; to disregard,bú gù
油腻,greasy or oily (food),yóu nì
胸怀,think about; heart; one's bosom (the seat of emotions); breast; broad-minded and open,xiōng huái
为难,make things difficult for someone; embarrassed,wéi nán
警惕,vigilant; alert; be on guard,jǐng tì
风味,local flavor; local style,fēng wèi
隐私,privacy; personal secret,yǐn sī
贪婪,greedy; avaricious,tān lán
塌,collapse; fall down; crumple,tā
气势,imposing manner; look of great force or imposing manner,qì shì
剧本,script for a play; opera; movie; etc,jù běn
专利,patent,zhuān lì
黄昏,dusk; evening; nightfall,huáng hūn
点缀,decorate; an ornament; beautify; embellish; be the finishing touch,diǎn zhuì
宗教,religion,zōng jiào
电源,electric power supply,diàn yuán
呼唤,call out (a name etc.); shout,hū huàn
搂,to hug; to embrace,lǒu
占据,occupy; hold; inhabit,zhàn jù
音响,"(Electronic) speakers; acoustics; sound field (i.e., in a room or theater)",yīn xiǎng
塑造,to shape; mould; figure,sù zào
美满,happy; blissful,měi mǎn
斗争,to struggle; to fight for; to battle,dòu zhēng
据悉,according to reports; it is reported (that),jù xī
尸体,dead body; corpse; carcass,shī tǐ
记性,memory,jì xing
排练,to rehearse,pái liàn
掩盖,conceal; cover up; hide behind,yǎng ài
调料,seasoning; flavoring,tiáo liào
原始,first; original; primitive,yuán shǐ
歧视,discriminate (against someone),qí shì
自主,independent; to act for oneself; autonomous,zì zhǔ
内在,intrinsic; innate,nèi zài
丧失,to lose; to forfeit,sàng shī
荣誉,honor; glory,róng yù
压岁钱,gifts of money given to children during the Spring Festival,yā suì qián
警告,to warn; admonish,jǐng gào
嫂子,(informal) elder brother's wife; sister-in-law,sǎo zi
忠实,faithful; dependable,zhōng shí
案例,(Law) case,àn lì
拼搏,struggle; wrestle,pīn bó
例外,(make an) exception,lì wài
生理,physiology,shēng lǐ
拖延,prolong; protraction; delay; stall; procrastinate,tuō yán
阵容,line-up; troop arrangement,zhèn róng
相声,comic dialogue; crosstalk,xiàng sheng
挑剔,picky; fastidious,tiāo ti
诈骗,defraud; swindle; blackmail,zhà piàn
权威,authority; authoritative,quán wēi
途径,way; channel,tú jìng
黎明,dawn; daybreak,lí míng
当代,present day; contemporary,dāng dài
出卖,sell; betray; sell out,chū mài
一流,top-grade,yī liú
天赋,natural talent,tiān fù
乞丐,beggar,qǐ gài
以免,so as not to; in order to avoid; lest,yǐ miǎn
场所,location; place,chǎng suǒ
贫困,poor; impoverished,pín kùn
普及,widespread; popular; popularize,pǔ jí
还原,restore to the original state; (Chemistry) reduce,huán yuán
琢磨,ponder; (also zhuómó: to polish (gems or literary works)),zuó mo
规范,standard (design or model); norm; without variation; to specify,guī fàn
霞,red clouds,xiá
公正,just; fair,gōng zhèng
董事长,chairman of the board,dǒng shì zhǎng
无能为力,incapable of action; powerless; impotent,wú néng wéi lì
批发,wholesale,pī fā
片刻,a short period of time,piàn kè
榜样,example; model,bǎng yàng
领悟,comprehend; grasp; fathom,lǐng wù
制服,uniform; to subdue; to bring under control,zhì fú
谣言,rumor,yáo yán
沮丧,dejected; depressed; dispirited,jǔ sàng
边缘,edge; fringe; verge; brink,biān yuán
无非,nothing but; only,wú fēi
典礼,celebration; ceremony,diǎn lǐ
风度,elegant demeanor; grace; poise; style,fēng dù
瀑布,waterfall,pù bù
故障,malfunction; breakdown,gù zhàng
慢性,slow and patient; chronic (disease),màn xìng
局部,part; local,jú bù
线索,trail; clues; hints; thread (of a story),xiàn suǒ
国务院,State Council (PRC); State Department (USA),guó wù yuàn
人为,artificial; man-made,rén wéi
卓越,distinction; excellence; splendid,zhuó yuè
钞票,paper money; bill,chāo piào
悲惨,miserable; tragic,bēi cǎn
视野,field of vision,shì yě
防治,prevent and cure,fáng zhì
惦记,to remember with concern; to be concerned about; to think about; to keep thinking about; to worry about,diàn jì
分解,to decompose; to resolve; to break down,fēn jiě
指定,appoint; designate,zhǐ dìng
畔,riverbank; side; boundary,pàn
原理,principle; theory,yuán lǐ
侦探,detective,zhēn tàn
恨不得,cannot bear not; be dying to,hèn bu de
丰盛,sumptuous; lavish,fēng shèng
俗话,common saying; proverb,sú huà
证书,certificate; credentials,zhèng shū
公关,public relations,gōng guān
模型,model; mould; matrix; pattern,mó xíng
反抗,resist; to revolt,fǎn kàng
作弊,practice fraud; cheat,zuò bì
军队,army troops,jūn duì
弱点,weak point; failing,ruò diǎn
敬业,work ethic,jìng yè
书籍,books; works,shū jí
起伏,ups and downs; with a wavy motion,qǐ fú
巷,lane; alley,xiàng
乐意,be happy/willing do something; content; satisfied,lè yì
阻碍,obstruct; hinder; impede,zǔ ài
泄露,leak (information); divulge,xiè lòu
势力,power; influence,shì li
竖,vertical; to erect; vertical stroke,shù
对抗,withstand; resist; antagonize,duì kàng
加工,to process; processing; machining,jiā gōng
趣味,fun; interest; delight; taste,qù wèi
真挚,sincere; sincerity; genuine,zhēn zhì
着想,give consideration to; consider (other people's) needs,zhuó xiǎng
正月,the first month of the lunar calendar,zhēng yuè
磕,knock; tap,kē
虚假,false; phony; pretense; deceit,xū jiǎ
蔓延,extend; spread; to creep,màn yán
补偿,compensation; make up,bǔ cháng
复活,resurrection,fù huó
泼,to splash; to spill; rude and unreasonable; brutish,pō
交代,explain; account for; hand over,jiāo dài
人工,man-made; manpower; manual work,rén gōng
共鸣,physical resonance; sympathetic response to something,gòng míng
激发,to arouse; excite,jī fā
时而,"occasionally; often, but not at any fixed time",shí ér
试验,experiment; test,shì yàn
助理,assistant,zhù lǐ
检验,inspect; examine; to test,jiǎn yàn
赋予,confer upon; bestow; endow; entrust (a task),fù yǔ
格局,structure; pattern,gé jú
反感,(strongly) dislike,fǎng ǎn
隧道,tunnel,suì dào
高尚,nobly; lofty,gāo shàng
勤劳,hardworking; diligent; industrious,qín láo
渺小,tiny; minute; negligible,miǎo xiǎo
太空,outer space,tài kōng
汇报,report; give an account of; to collect information and report back,huì bào
免得,so as not to; so as to avoid,miǎn de
出身,family background; class origin,chū shēn
曲折,winding; zigzag; complicated,qū zhé
监狱,prison; jail,jiān yù
蚂蚁,ant,mǎ yǐ
城堡,castle,chéng bǎo
进化,evolution,jìn huà
丰满,"plump; well developed; plentiful; Fengman district of Jilin City, Jilin Province",fēng mǎn
曲子,folk tune; music; melody,qǔ zi
神圣,divine; holy; sacred,shén shèng
平庸,mediocre,píng yōng
虚荣,vanity,xū róng
预言,predict; prophecy,yù yán
团圆,have a reunion; reunite as a family,tuán yuán
下属,subordinate; underling,xià shǔ
决策,Make policy; make strategic decision,jué cè
方言,dialect,fāng yán
贤惠,virtuous and dutiful (of women),xián huì
耀眼,dazzle; to shine,yào yǎn
被动,passive,bèi dòng
饥饿,hunger; hungry; starve,jī è
细致,delicate; meticulous,xì zhì
相差,differ; difference,xiāng chà
书法,calligraphy; penmanship,shū fǎ
挖掘,excavate; dig; unearth,wā jué
狠心,callous; cruel; cold-blooded,hěn xīn
相应,correspond; relevant,xiāng yìng
意料,expectation; to anticipate; to think ahead,yì liào
陷阱,trap; snare,xiàn jǐng
栏目,"column (in a newspaper,TV,etc)",lán mù
灯笼,lantern,dēng long
喇叭,horn; trumpet; loudspeaker,lǎ ba
故乡,hometown; homeland; birthplace,gù xiāng
迷信,superstition; be superstitious,mí xìn
床单,bed sheet,chuáng dān
腹泻,diarrhea,fù xiè
轨道,orbit; railway; trajectory,guǐ dào
勇于,have the courage to; be brave enough,yǒng yú
瞪,stare at; to glower,dèng
无理取闹,to make trouble without reason (idiom); wilfully make trouble; to be deliberately provocative; deliberately awkward; pointless provocation,wú lǐ qǔn ào
强制,enforce; control; coerce,qiáng zhì
落实,workable; implement,luò shí
步伐,pace; (measured) step; march,bù fá
频率,frequency,pín lǜ
花瓣,petal,huā bàn
赞助,support; sponsor,zàn zhù
舆论,public opinion,yú lùn
猛烈,fierce; violent,měng liè
名额,particular number of people; quota,míng é
前景,outlook; future (prospects); foreground,qián jǐng
检讨,self-criticism; analyze,jiǎn tǎo
消毒,disinfect; sterilize,xiāo dú
伺候,serve; wait upon; act as a valet,cì hou
疤,scar,bā
泛滥,to be in flood; to overflow (the banks); to inundate; to spread unchecked,fàn làn
弦,bow string; string of musical instruments,xián
罕见,rare; rarely seen; peculiar,hǎn jiàn
鉴于,in light of; in view of; seeing that,jiàn yú
封闭,to seal; to close; confine,fēng bì
裁判,judge; to referee; judgment,cái pàn
棕色,brown (the color),zōng sè
预算,budget,yù suàn
心甘情愿,totally willing; perfectly happy to,xīng ān qíng yuàn
使命,a (diplomatic or other) mission,shǐ mìng
资深,experienced; senior,zī shēn
补贴,subsidy; allowance,bǔ tiē
团体,group; organization; team,tuán tǐ
盛开,to bloom; be in full flower,shèng kāi
撒谎,to tell lies,sā huǎng
苦涩,bitter and astringent; pained; agonized; anguished,kǔ sè
妄想,vainly hope; wishful thinking; delusion,wàng xiǎng
保守,"conservative (ideas, estimates, politically, etc.); to guard; to keep",bǎo shǒu
依据,according to; basis; foundation,yī jù
容器,container; receptacle; vessel,róng qì
过渡,to cross a river by ferry; transition; interim,guò dù
晴朗,sunny and cloudless,qíng lǎng
辜负,let down; disappoint; fail to live up to,gū fù
称号,title; term of address,chēng hào
贪污,"(political, moral) corruption; embezzle",tān wū
可口,tasty; taste good,kě kǒu
收缩,pull back; shrink,shōu suō
作息,work and rest,zuò xī
敷衍,to elaborate (on a theme); to expound (the classics); to do sth. half-heartedly or just for show; barely enough to get by; perfunctory; apathetic; to skimp; to botch,fū yǎn
疑惑,(a sense of) uncertainty; to feel unsure about something; uncertainty,yí huò
舟,boat (Kangxi radical 137),zhōu
形态,shape; form; pattern,xíng tài
齐全,complete,qí quán
鸽子,dove; pigeon,gē zi
火箭,rocket,huǒ jiàn
等候,wait; queue,děng hòu
沸腾,to boil; boiling,fèi téng
亏损,deficit; (financial) loss,kuī sǔn
弥漫,fill the air; permeate; to suffuse,mí màn
初步,initial; preliminary; tentative,chū bù
引擎,engine,yǐn qíng
安宁,peaceful; calm; tranquil; composed,ān níng
周期,period; cycle; rhythm,zhōu qī
荣幸,honored,róng xìng
苍白,pale; wan; pallid,cāng bái
当事人,persons involved or implicated; party (to an affair),dāng shì rén
考察,inspect; investigate; analyze,kǎo chá
淹没,submerge; drown; to flood,yān mò
要点,main point; essential,yào diǎn
双胞胎,twins,shuāng bāo tāi
码头,dock; wharf,mǎ tou
不惜,to not hesitate; not spare,bù xī
编织,to weave; to knit; to plait; to braid; to crochet,biān zhī
表态,make known one's position; declare where one stands,biǎo tài
坚韧,tough and durable; hard-bitten; firm and tenacious,jiān rèn
敞开,open wide,chǎng kāi
交叉,cross; intersect,jiāo chā
推销,to market; sell,tuī xiāo
虐待,to abuse; maltreat; tyrannize,nüè dài
当选,be elected,dāng xuǎn
保姆,nanny; housekeeper,bǎo mǔ
凑合,bring together; make do in a bad situation; improvise,còu he
包围,surround; encircle; hem in,bāo wéi
连锁,chain (store etc); to interlock,lián suǒ
争议,controversy; dispute; contention,zhēng yì
撇,left-curving stroke (丿); throw; fling,piě
占领,occupy (a territory); capture; seize,zhàn lǐng
出路,a way out; outlet,chū lù
茫然,unseeing; ignorant; have no knowledge of sth.,máng rán
寄托,entrust somebody someone's care; consign; commit,jì tuō
盈利,profit; gain,yíng lì
明智,wise,míng zhì
延伸,extend; spread; stretch,yán shēn
晾,dry in the air/sun; (colloquial) snub or ignore,liàng
呕吐,to vomit; retch; nausea,ǒu tù
进展,make progress; development; make headway,jìn zhǎn
请教,consult; seek advice,qǐng jiào
毅力,willpower; perseverance; will; stamina; tenacity,yì lì
器官,organ; apparatus,qì guān
公安局,public security bureau,gōng ān jú
本能,instinct,běn néng
发炎,become inflamed from infection or injury,fā yán
发动,to start; to launch; mobilize,fā dòng
富裕,rich; to prosper; wealthy,fù yù
刹车,brake (when driving); stop; switch off,shā chē
谴责,denounce; condemn; criticize,qiǎn zé
陶瓷,ceramics; pottery and porcelain,táo cí
柔和,gentle; soft; mild,róu hé
抚摸,gently caress and stroke; to pet; to fondle,fǔ mō
绅士,gentleman,shēn shì
遗传,inherit; hereditary,yí chuán
堆积,pile up; accumulate,duī jī
留念,to keep as a souvenir,liú niàn
评估,evaluate,píng gū
根源,origin; root; source,gēn yuán
衬托,to set off; serve as a foil to,chèn tuō
手势,gesture; sign; signal,shǒu shì
颈椎,cervical vertebra; the seven cervical vertebrae in the neck of humans and most mammals,jǐng zhuī
正当,"timely; just when, (dàng) proper",zhèng dāng
借鉴,take example by; use other people's experience,jiè jiàn
精通,proficient; have a good command of,jīng tōng
艘,(mw for boats and ships),sōu
信誉,reputation; prestige; trust,xìn yù
愣,dumbfounded; stupefied; distracted; (spoken) blunt; rash,lèng
格式,form; specification; format,gé shì
通讯,communication; correspondence; news dispatch,tōng xùn
侧面,side; profile; flank; face in profile,cè miàn
审美,aesthetic sense; appreciation of the arts,shěn měi
对应,corresponding; counterpart,duì yìng
疲倦,tired; weary,pí juàn
吝啬,stingy; mean; miserly,lìn sè
将就,put up with; accept somewhat reluctantly,jiāng jiu
争夺,fight over,zhēng duó
光彩,splendor; radiance; brilliance; honor,guāng cǎi
摩擦,friction; clash (between two parties); conflict,mó cā
衷心,heartfelt; wholehearted; cordial,zhōng xīn
克制,restrain; take a firm hold on,kè zhì
正规,formal; regular; according to standards,zhèng guī
动机,motive; motivation; intention,dòng jī
理所当然,(idiom) it goes without saying; certainly; of course; be natural and right,lǐ suǒ dāng rán
侵犯,encroach on; infringe on; violation,qīn fàn
迫不及待,be too impatient to wait,pò bù jí dài
拿手,good at; adept,ná shǒu
陶醉,"be intoxicated (with power, success, etc.)",táo zuì
冒充,pretend to be (somebody or something else); pass (somebody or something) off as; impersonate,mào chōng
抢救,rescue; to save,qiǎng jiù
冷落,to treat somebody coldy; to snub; desolate; to give the cold shoulder,lěng luò
包袱,bundle wrapped in cloth; cloth-wrapper,bāo fu
配备,provide; outfit with,pèi bèi
做主,decide; take the responsibility for a decision,zuò zhǔ
当面,to sb.'s face; in sb.'s presence,dāng miàn
挪,shift; move,nuó
迁就,humor; yield; adapt to; accommodate (something),qiān jiù
探讨,inquire into; explore,tàn tǎo
觉悟,consciousness; awareness; (Buddhist) enlightenment,jué wù
扩张,expansion; extension,kuò zhāng
气味,odor; scent,qì wèi
比喻,metaphor; analogy; figure of speech,bǐ yù
庞大,enormous; huge; tremendous,páng dà
奴隶,slave,nú lì
回收,recycle; recover and put back to use,huí shōu
锤,hammer; weight,chuí
狼狈,in a difficult position or situation; in a tight corner; scoundrel! (derogatory),láng bèi
跟踪,follow somebody's tracks; tail; shadow,gēn zōng
罢工,to strike; go on strike,bà gōng
迷惑,to puzzle; confuse; mystify,mí huò
物业,property management,wù yè
首饰,jewelry,shǒu shì
示范,demonstrate; lead the way; show how something is done,shì fàn
雕塑,sculpture; a statue; a Buddhist image,diāo sù
幅度,width; margin; extent,fú dù
凶手,murderer; assassin; assailant,xiōng shǒu
批判,criticize; critique,pī pàn
绑架,kidnap; staking,bǎng jià
辛勤,hardworking; diligent; industrious,xīn qín
捕捉,catch; to seize,bǔ zhuō
上级,higher authorities; superiors,shàng jí
迹象,mark; indication; sign,jì xiàng
潜水,go diving,qián shuǐ
干扰,interfere; obstruction,gān rǎo
支出,spend; pay out; expense,zhī chū
预料,anticipate; to forecast; expectation,yù liào
逝世,pass away; to die,shì shì
期限,time limit; deadline; allotted time,qī xiàn
兑现,cash a check; honor a commitment,duì xiàn
局面,aspect; situation,jú miàn
个体,individual,gè tǐ
坡,slope,pō
搁,to place; put aside,gē
吹牛,to brag; (regional) to chat,chuī niú
启示,enlightenment; revelation,qǐ shì
股东,stockholder; shareholder,gǔ dōng
过滤,to filter; filter,guò lǜ
酝酿,mull over (an issue); hold a preliminary round of exploratory discussions,yùn niàng
解除,remove; relieve (someone of their duties); sack; get rid of,jiě chú
缘故,reason; cause,yuán gù
向来,always; all along,xiàng lái
枯燥,dry and dull; uninteresting,kū zào
小心翼翼,carefully; cautiously; with great care,xiǎo xīn yì yì
咀嚼,to chew,jǔ jué
吃苦,bear hardships; suffer,chī kǔ
觉醒,awaken; arousal; realize,jué xǐng
联络,communication; to contact,lián luò
回避,avoid; shun; evade,huí bì
寻觅,to seek; to look for,xún mì
纠正,to correct; to make right,jiū zhèng
海拔,height above sea level; elevation,hǎi bá
雷达,radar,léi dá
政权,regime; political power; authority,zhèng quán
搭档,team up; cooperate; work together,dā dàng
光辉,radiance; brilliant; glory,guāng huī
冤枉,to wrong; injustice; not worthwhile,yuān wang
报销,submit an expense account; apply for reimbursement; write off,bào xiāo
荒唐,beyond belief; preposterous; absurd; intemperate,huāng tang
繁忙,busy; bustling,fán máng
素食,vegetables; vegetarian food,sù shí
统治,to rule (a country); govern; governance,tǒng zhì
倘若,provided that; supposing that; if; in case,tǎng ruò
坦白,honest; forthcoming; to confess,tǎn bái
甭,need not; (contraction of 不 and 用),béng
识别,identify; distinguish; discern,shí bié
武装,arms; equipment; to arm,wǔ zhuāng
慰问,to express sympathy; consolation; extend regards to; salute,wèi wèn
走廊,corridor; hallway,zǒu láng
事项,matter; item,shì xiàng
轮胎,tire (of a wheel),lún tāi
记载,write down; to record,jì zǎi
动静,sound of activity; activity,dòng jìng
摧残,to ruin; devastate; vandalize,cuī cán
打仗,fight; go to war; fight a battle,dǎ zhàng
务必,must; need to; be sure to,wù bì
鲜明,bright; clear-cut; distinct,xiān míng
公式,formula,gōng shì
荤,meat or fish dish; pungent vegetables forbidden to Buddhist vegetarians,hūn
固然,admittedly; it is true that; indeed,gù rán
隐瞒,conceal; hide; (a taboo subject); cover up the truth,yǐn mán
口音,accent,kǒu yīn
推理,reasoning; speculative; inference,tuī lǐ
卫星,satellite,wèi xīng
治安,law and order; public security,zhì ān
显著,notable; marked; outstanding; remarkable,xiǎn zhù
布局,arrangement; composition; layout,bù jú
平面,a plane (i.e. flat surface); type; category,píng miàn
应酬,socialize with; a social engagement,yìng chou
分量,weight; heft; amount,fèn liàng
慎重,cautious; careful; prudent,shèn zhòng
野蛮,barbarous; uncivilized; cruel; wild,yě mán
要素,essential factor; key constituent,yào sù
崭新,brand new,zhǎn xīn
揭露,expose; unmask,jiē lù
成天,all day long; all the time,chéng tiān
顾问,adviser; consultant,gù wèn
别致,unique; unconventional; fancy,bié zhì
旗袍,cheongsam; Chinese-style dress,qí páo
颠倒,turn upside down; upend,diān dǎo
以便,so that; in order to,yǐ biàn
额外,extra; added; additional,é wài
肆无忌惮,absolutely unrestrained; unbridled; without the slightest scruple,sì wú jì dàn
慷慨,vehement; fervent; generous,kāng kǎi
轮廓,outline; silhouette,lún kuò
企图,(to ) attempt; try; attempt,qǐ tú
瘫痪,paralysis,tān huàn
阴谋,a plot; a conspiracy,yīn móu
薪水,salary; wage; pay; stipend,xīn shuǐ
坟墓,tomb; sepulcher,fén mù
命名,give a name; to dub; christen; naming,mìng míng
液体,liquid,yè tǐ
倒闭,go bankrupt; close down,dǎo bì
侄子,nephew; brother's son or daughter,zhí zi
一贯,consistent; constant; from start to finish; then as now,yí guàn
畅通,unimpeded; unclogged; free-flowing; straight path; to expedite,chàng tōng
设立,set up; establish,shè lì
考核,examine; check up on,kǎo hé
遭受,suffer; suffering; be subjected to (something unfortunate),zāo shòu
合成,compound; synthesis; mixture,hé chéng
插座,power socket,chā zuò
响应,respond to; answer,xiǎng yìng
提议,propose; suggest,tí yì
迟钝,slow (witted); stupid; dull,chí dùn
偏见,prejudice,piān jiàn
不时,frequently; often; at any time,bù shí
压迫,oppress,yā pò
掀起,lift; raise in height,xiān qǐ
舒畅,happy; entirely free from worry,shū chàng
作风,work style; way,zuò fēng
况且,moreover; besides; in addition,kuàng qiě
配套,form a complete set,pèi tào
内幕,inside story; non-public information; behind the scenes,nèi mù
徒弟,disciple,tú dì
保卫,defend; to safeguard,bǎo wèi
开阔,wide; open (spaces),kāi kuò
考古,archaeology,kǎo gǔ
蹬,press down with the foot; step back or into something,dēng
渔民,fisherman; fisher folk,yú mín
拣,choose; select; sort out,jiǎn
丰收,bumper crop; have a good harvest,fēng shōu
协助,assist; to help,xié zhù
借助,get help from,jiè zhù
美观,pleasing to the eye; beautiful; artistic,měi guān
苏醒,wake up; regain consciousness,sū xǐng
手艺,craft; workmanship; one's cooking,shǒu yì
严厉,strict; severe,yán lì
分辨,distinguish; differentiate; resolve,fēn biàn
演奏,give an instrumental performance,yǎn zòu
谅解,understanding; make an allowance for; forgive,liàng jiě
传达,convey; transmit; communicate,chuán dá
纠纷,dispute; quarrel,jiū fēn
朴素,plain; simple; austerity,pǔ sù
对联,rhyming couplet; vertical written couplet usually placed along either side of a doorway,duì lián
上进,make forward progress; do better,shàng jìn
行列,procession; ranks; queue,háng liè
雕刻,carve; engrave; sculpt,diāo kè
溅,to splash,jiàn
火焰,blaze; flame,huǒ yàn
主权,sovereignty,zhǔ quán
渗透,infiltrate; permeate,shèn tòu
知足常乐,content with what one has,zhī zú cháng lè
进攻,attack (military); assault,jìn gōng
职务,post; a position; job; duties,zhí wù
无忧无虑,carefree and without worries,wú yōu wú lǜ
举动,action; act; (make) a move; movement,jǔ dòng
储备,reserves; store up,chǔ bèi
文物,cultural relic; historical relic,wén wù
屑,crumbs; filings; worth while,xiè
冷却,cooling; cool off,lěng què
描绘,describe; portray,miáo huì
港湾,harbor; estuary,gǎng wān
遗产,heritage; legacy,yí chǎn
袭击,surprise attack; to raid,xí jī
宏观,macro-; macroscopic,hóng guān
习俗,custom; tradition; (local) convention,xí sú
后代,posterity; later generations; descendants,hòu dài
特定,special; specific; designated,tè dìng
生育,give birth; to rear; bring up (children),shēng yù
符号,symbol; mark; sign,fú hào
约束,restrict; limit to; constrain; restriction,yuē shù
注视,watch attentively; gaze at; stare,zhù shì
辅助,assist; aide,fǔ zhù
悬念,"reader's involvement; suspense in a movie, place etc",xuán niàn
治理,to bring under control; to govern; to manage,zhì lǐ
告诫,warn; admonish,gào jiè
悔恨,remorse; repentance,huǐ hèn
展望,outlook; prospect; to look ahead; look forward to,zhǎn wàng
助手,assistant; helper,zhù shǒu
违背,violate; go against,wéi bèi
糟蹋,waste; ruin; wreck; spoil; slander,zāo tà
种植,plant; grow; crop,zhòng zhí
畏惧,to fear; foreboding,wèi jù
思索,think deeply; ponder,sī suǒ
平行,parallel; concurrent,píng xíng
树立,set up; establish,shù lì
澄清,(of liquid) settle; become clear; (Chem.) precipitate,chéng qīng
支配,to control,zhī pèi
杜绝,put an end to,dù jué
